,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64
42,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
43,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
44,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
45,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:white_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
46,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:white_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
47,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:white_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:green_stained_glass
48,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
49,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
50,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
51,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:black_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
52,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
53,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
54,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:blue_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
55,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:lime_stained_glass,minecraft:lime_stained_glass
56,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
57,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:light_gray_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:black_stained_glass,minecraft:gray_stained_glass,minecraft:brown_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass,minecraft:green_stained_glass
